000018.SZ; Sino Great Wall Co Ltd; Shenzhen Stock Exchange; 22.26674762; 2135.63946; 2016-09-30; Both; +ve +ve; 0; 0.532215724478; -0.505620295109; 0.120452062663; 0.488999756885; 0.164427569182; 0; 0.306798472936; -0.23968579373; 0.599652445984; 0.848359018029; 0.62815158223
000019.SZ; Shenzhen Shenbao Industrial Co Ltd; Shenzhen Stock Exchange; 81.72396071; 1072.982582; 2016-09-30; Both; -ve +ve; 0; -0.103814080018; -0.26177724862; 0.217302822285; -0.504120661388; 0.213480984871; 0; 0.0803033121343; -1.60058926471; 0.351070361426; -1.57264507593; -0.291615978644
000021.SZ; Shenzhen Kaifa Technology Co Ltd; Shenzhen Stock Exchange; 22.86826718; 2312.570933; 2016-09-30; Income Growth; +ve; -; -0.0777726424045; 0.0539375473984; -0.122838362142; -0.067241404495; -0.0695589681282; 0; 49.0092753589; -0.233541504423; 1.97916703654; 0.0357302737642; -0.988024918276
000022.SZ; Shenzhen Chiwan Wharf Holdings Ltd; Shenzhen Stock Exchange; 6.517209824; 1441.507579; 2016-09-30; Revenue Growth; +ve; 0; 0.0072994623561; -0.0199196008047; 0.0819655732675; 0.036348201888; 0.0994856161863; -; -0.0844726527172; 0.0424530914223; 0.181713616694; 1.1661157801; 0.336250083357
000023.SZ; Shenzhen Universe Group Co Ltd; Shenzhen Stock Exchange; 13.78847182; 631.7982706; 2016-09-30; Revenue Growth; +ve; 0; 0.0910751677172; 0.066148190476; 0.085183046422; 0.0878512766003; -0.151742864257; -; -0.969116415538; -0.350798042035; 0.767777140209; -1.42914661198; 0.261653895519
000025.SZ; Shenzhen Tellus Holding Co Ltd; Shenzhen Stock Exchange; 67.2200912; 2680.848875; 2016-09-30; Revenue Growth; +ve; -2; 0.140252924993; 0.00284768990773; -0.0192468876618; -0.424989867607; -0.340809745508; -; -0.233357507671; 0.688316230324; 6.81980152788; 2.89058563239; 9.09965459332
000026.SZ; Fiyta Holdings Ltd; Shenzhen Stock Exchange; 25.96227442; 814.1232354; 2016-09-30; Both; -ve +ve; -1; -0.0375977445169; -0.0546646168872; -0.180184186619; -0.117419360333; -0.0762836722723; -1; 0.43226967553; 0.181913089332; -0.393972583121; -0.186306805986; -0.135692294596
000027.SZ; Shenzhen Energy Group Co Ltd; Shenzhen Stock Exchange; 8.428275656; 3969.22661; 2016-09-30; Revenue Growth; +ve; -2; 0.127793932263; -0.00639624213403; -0.17872468657; -0.179993186475; -0.0484812904046; -; -0.136333054722; -0.0212758364383; -0.439463350426; -0.590980767042; 0.107735252271
000030.SZ; FAWER Automotive Parts Ltd Co; Shenzhen Stock Exchange; 12.65511724; 1711.413857; 2016-09-30; Both; +ve +ve; -3; 0.626522949977; 0.306803786738; 0.103328410251; -0.0107029422789; -0.281543275363; -3; 1.02150713617; 0.679423162276; -0.0335898640311; -0.0644283942301; -0.497842164171
000032.SZ; Shenzhen Sed Industry Co Ltd; Shenzhen Stock Exchange; 8.947202274; 948.8717029; 2016-09-30; Both; +ve +ve; -2; 1.3659826377; 1.23817355236; -0.0893005182235; -0.384569557307; -0.312113988203; -2; 64.1228289565; 1.10178178525; -0.416898569641; -0.482886569251; 1.13671398246
000035.SZ; China Tianying Inc; Shenzhen Stock Exchange; 31.21663523; 1366.049619; 2016-09-30; Income Growth; +ve; -; 0.125597691061; 0.251687960312; 0.361435019937; 0.3748728841; 0.670863968226; -1; 0.164463186814; 0.154710939235; 0.0138196408161; 0.416835114235; 0.39499572108
000039.SZ; China International Marine Containers Group Co Ltd; Shenzhen Stock Exchange; 12.84947289; 4675.965005; 2016-09-30; Both; -ve -ve; -2; -0.094514834661; -0.272820791488; -0.285873381329; -0.345438836295; -0.279325572582; 0; -0.0872080347669; -1.77243604815; -0.174865859714; -0.708680244076; -0.648163710592
000040.SZ; Tunghsu Azure Renewable Energy Co Ltd; Shenzhen Stock Exchange; 3.819888096; 2567.126617; 2016-09-30; Both; +ve +ve; 0; 4.6139738961; 1.37539194878; 2.02551150499; 0.698941133727; 0.635241757816; 0; 3.65433354322; 2.58594237613; 3.6024669218; -0.213845159706; 0.790538141944
000042.SZ; Shenzhen Centralcon Investment Holding Co Ltd; Shenzhen Stock Exchange; 4.399078235; 1984.131623; 2016-09-30; Income Growth; +ve; -; 1.53497914224; 4.17241814869; -0.0749419003453; 0.443564548042; 1.09610883787; -2; 14.26222719; 0.578467503122; -0.903005914338; -14.5551232748; -1.18213359631
000046.SZ; Oceanwide Holdings Co Ltd; Shenzhen Stock Exchange; 8.091043275; 7907.045337; 2016-09-30; Income Growth; +ve; -; 1.58258894356; 1.76547061426; 1.93553371044; 0.385779377774; 1.2788886208; -1; 0.785696889007; 0.663868892713; -0.376484092645; -0.300414671353; 3.96058061391
000048.SZ; ShenZhen Kondarl Group Co Ltd; Shenzhen Stock Exchange; 3.494529845; 2001.120032; 2016-09-30; Both; -ve -ve; 0; -0.188998051013; -0.510572135575; -0.12932186993; -0.417006529515; 0.0501933171581; 0; -0.3587649789; -0.948283239607; 0.255307070792; -0.650319950128; 2.82520193656
000049.SZ; Shenzhen Desay Battery Technology Co Ltd; Shenzhen Stock Exchange; 48.84780742; 1345.513291; 2016-09-30; Both; +ve +ve; 0; 0.124404683015; -0.249543950099; -0.165895497114; 0.00441032652561; 0.289843911609; 0; 0.0472615596666; -0.39671616227; -0.342453066219; -0.367375146767; 0.0113668283007
000050.KS; Kyungbang Ltd; Korea Exchange - KSE; 1.576419043; 457.9534551; 2016-09-30; Income Growth; +ve; -; 0.0416250662696; 0.0999148039721; 0.10286648698; 0.0965553268566; 0.170838387974; -2; 1.27016527041; 0.682001721824; -0.413973252998; -0.638255355844; 4.11992730942
000055.SZ; China Fangda Group Co Ltd; Shenzhen Stock Exchange; 26.94514014; 1362.537231; 2016-09-30; Both; +ve +ve; 0; 0.0567869911814; -0.19568755189; -0.0192198687596; 0.150168847534; 0.384738437153; 0; 2.01908642876; -0.135303644177; 0.431132553122; -0.0525560480067; 0.0921456802969
000056.SZ; Shenzhen Wongtee International Enterprise Co Ltd; Shenzhen Stock Exchange; 3.144975581; 1829.132801; 2016-09-30; Revenue Growth; +ve; -1; 3.96222109581; 0.0306920964306; -0.318616574862; 2.07467131688; -0.546202814292; -; 0.120714156949; 34.6762412803; 1.12923873446; 1.02961088144; 1.21166945484
000058.SZ; Shenzhen SEG Co Ltd; Shenzhen Stock Exchange; 33.41011743; 1121.465563; 2016-09-30; Income Growth; +ve; -; -0.295456465386; -0.0846499949883; 0.0294885677145; -0.00729797286401; 0.0380564124283; 0; 1.11828429602; -0.324351396046; -0.171086092498; 16.9064720472; -0.186015882759
000059.SZ; North Huajin Chemical Industries Co Ltd; Shenzhen Stock Exchange; 29.64765407; 2094.258206; 2016-09-30; Both; +ve +ve; 0; 0.405168132657; -0.368572955908; -0.199503135739; -0.220266967139; -0.527140113284; 0; 2.58435454111; 0.0828152734617; 4.18533402424; 1.48810938081; 0.27451222825
000060.SZ; Shenzhen Zhongjin Lingnan Nonfemet Co Ltd; Shenzhen Stock Exchange; 42.34062529; 3517.027554; 2016-09-30; Both; +ve +ve; 0; 0.0906708533624; -0.241454949166; 0.0375113480579; -0.254897526536; -0.466011271152; -1; 3.04134142247; -0.0526597341636; -1.90904172727; 0.662190038796; -1.23367031446
000061.SZ; Shenzhen Agricultural Products Co Ltd; Shenzhen Stock Exchange; 11.86423816; 3102.722721; 2016-09-30; Both; +ve +ve; 0; 0.140543383844; 0.0160979966004; 0.272718770747; 0.146062914003; 0.0496204118085; 0; 89.7689015121; -0.431306425618; 1.74836133628; -2.05197555829; -0.93192854376
000062.SZ; Shenzhen Huaqiang Industry Co Ltd; Shenzhen Stock Exchange; 19.51840152; 2772.781713; 2016-09-30; Both; +ve +ve; -3; 4.19486258752; 2.89865344674; 2.74693536487; 2.28310490176; -0.381723085836; 0; 1.50587644346; -0.386548812689; 0.131779421808; 2.17544712899; -0.289560121645
000063.SZ; ZTE Corp; Shenzhen Stock Exchange; 61.32605391; 8811.878988; 2016-09-30; Both; +ve +ve; 0; 0.0522553163051; 0.040112335761; 0.0409412598591; 0.396662907314; 0.0720765579224; 0; 0.108834999736; 0.0311580367152; 0.216961707044; -0.0895772681084; 0.561130068816
000065.SZ; NORINCO International Cooperation Ltd; Shenzhen Stock Exchange; 17.55544361; 1538.357429; 2016-09-30; Revenue Growth; +ve; 0; 1.77262672114; 0.453799690043; 1.10754844906; 1.23616215062; -0.242619436998; -; 0.149614934526; 1.06882284441; 0.452737222768; 1.55061318069; -0.565321600926
000066.SZ; China Greatwall Computer Shenzhen Co Ltd; Shenzhen Stock Exchange; 20.64389703; 2289.293013; 2016-09-30; Income Growth; +ve; -; -0.066080920525; -0.06054019326; -0.0192465029613; -0.00682503396224; -0.0584807398002; -1; 2.27750798832; 1.66095083802; 0.791577714816; 6.03899878542; -1.44194660458
000068.SZ; Shenzhen Huakong Seg Co Ltd; Shenzhen Stock Exchange; 9.186433394; 1413.101393; 2016-09-30; Revenue Growth; +ve; -1; 1.90054564258; 1.84379364732; 1.18973506111; 3.1328164492; 0.587561988086; -; -56.8250219362; 0.027047142298; -0.198989059687; 1.44112078571; 1.00913474416
000069.SZ; Shenzhen Overseas Chinese Town Co Ltd; Shenzhen Stock Exchange; 20.99816892; 8409.072065; 2016-09-30; Both; +ve +ve; 0; 0.0431981652402; -0.00861857617285; 0.325499978014; 0.284253211051; 0.299713302881; 0; 0.241790549222; 0.089695015787; 0.164253187399; 0.0961998826651; 0.196012523647
000070.SZ; Shenzhen SDG Information Co Ltd; Shenzhen Stock Exchange; 27.80607306; 1365.504121; 2016-09-30; Both; +ve +ve; 0; 0.982767492167; 0.666858754762; 1.16765984828; 0.0936363989282; 0.185971737065; 0; 2.08938519724; 0.770981373027; 1.59272143887; 2.87207640739; -0.228842638385
000078.SZ; Shenzhen Neptunus Bioengineering Co Ltd; Shenzhen Stock Exchange; 18.56202586; 2679.850424; 2016-09-30; Revenue Growth; +ve; -2; 0.348079397228; 0.187047139319; 0.170015720876; 0.119098584931; 0.120870735283; -; -0.568257985704; 1.20330163665; 0.428463461807; 5.08882439771; 248.015181001
000088.SZ; Shenzhen Yan Tian Port Holdings Co Ltd; Shenzhen Stock Exchange; 7.764863352; 2079.118241; 2016-09-30; Revenue Growth; +ve; -3; 0.251359280502; 0.0697277011396; -0.00483184435644; -0.185932661968; -0.238720196693; -; -0.482489619969; 0.0236168134383; 0.004541528812; -0.321944735413; 0.773261972331
000089.SZ; Shenzhen Airport Co Ltd; Shenzhen Stock Exchange; 7.330740179; 2633.805043; 2016-09-30; Both; +ve +ve; 0; 0.0343440254504; -0.0353360245948; 0.0052621536578; -0.0936004962456; -0.0116423007259; 0; 0.204383296034; 0.0503498726536; 0.452796080344; 1.40434750609; 0.834212088565
000090.SZ; Shenzhen Tagen Group Co Ltd; Shenzhen Stock Exchange; 29.24420378; 1796.17495; 2016-09-30; Both; +ve +ve; 0; 0.0796338562794; -0.242707341445; 0.0585034666853; -0.0108993385575; 0.0871989938996; 0; 0.181033591329; -0.221301836927; -0.1038514931; -0.528675109935; -0.632455942656
000096.SZ; Shenzhen Guangju Energy Co Ltd; Shenzhen Stock Exchange; 10.56787474; 1074.389183; 2016-09-30; Revenue Growth; -ve; 0; -0.0742237656942; -0.21406904456; -0.18636805954; -0.255086235856; 0.0237681423227; -; -0.0161844578664; 0.513626719502; -0.941623901741; -0.895172357695; 2.96196492423
000099.SZ; Citic Offshore Helicopter Co Ltd; Shenzhen Stock Exchange; 11.43620659; 1134.052939; 2016-09-30; Income Growth; -ve; -; -0.136818432543; -0.0388212653657; -0.100777948105; -0.0427120395929; -0.0282593259025; 0; -0.444917352698; -0.497770243956; -0.49315977255; -0.254583378329; -0.274577420236
000150.KS; Doosan Co Ltd; Korea Exchange - KSE; 6.113369051; 2223.976414; 2016-09-30; Income Growth; +ve; -; -0.193408724597; -0.0148651060585; -0.110189599042; -0.11786053114; -0.0679998598663; 0; 2.30934166063; 0.959918672814; 9.11583594432; -16.2209768245; -2.24141905888
000150.SZ; Yihua Healthcare Co Ltd; Shenzhen Stock Exchange; 23.01814066; 2077.285338; 2016-09-30; Both; +ve +ve; -1; 0.427308737686; 0.307199710506; 0.179688289981; 4.07112841438; 45.019811462; 0; 155.588720578; -10.3739551811; 261.986323156; 0.746663487723; 0.964820429238
000151.SZ; China National Complete Plant Import & Export Corp Ltd; Shenzhen Stock Exchange; 18.61366639; 813.9351804; 2016-09-30; Both; +ve +ve; -3; 1.86422103865; 0.514526320782; 0.151424595393; -0.233434357924; -0.91125026039; 0; 0.39728788821; -0.350588773911; 0.0124170286605; 3.86302445958; -0.672006943707
000156.SZ; Wasu Media Holding Co Ltd; Shenzhen Stock Exchange; 22.70328228; 4049.458477; 2016-09-30; Revenue Growth; +ve; -1; 0.150301069484; 0.118433792419; 0.0816067121779; 0.34293229754; 0.150184861545; -; 0.0669641270966; 0.241045954065; 0.120198815238; -0.0875841391567; 1.0518694082
000157.SZ; Zoomlion Heavy Industry Science and Technology Co Ltd; Shenzhen Stock Exchange; 29.74300067; 4663.095348; 2016-09-30; Both; +ve +ve; -1; 0.16369643192; -0.119085855206; -0.200680340741; -0.0468146973398; -0.241555323625; 0; 1.16431622146; -3.39651808217; -0.722485046312; 2.48123520388; -3.07945813759
000158.SZ; Shijiazhuang Changshan Textile Co Ltd; Shenzhen Stock Exchange; 15.14564613; 2328.449711; 2016-09-30; Revenue Growth; +ve; 0; 0.126203042485; 0.0480155344345; 0.217933950914; 0.089097397805; -0.126923628327; -; -0.0363356029649; 0.194334451902; 0.33658780799; 2.7315009128; -2.10186313647
000159.SZ; Xinjiang International Industry Co Ltd; Shenzhen Stock Exchange; 15.31632375; 575.360839; 2016-09-30; Both; +ve +ve; -1; 1.28176765414; 0.51268453583; -0.738731220036; 0.467571114813; -0.86287369678; -1; 1.29493050309; -0.853361193655; -1.20148001858; 0.521492945365; -2.58963044229
000166.SZ; Shenwan Hongyuan Group Co Ltd; Shenzhen Stock Exchange; 33.14934061; 19134.20118; 2016-09-30; Both; -ve +ve; 0; -0.116673341095; -0.713213312726; -0.515527635453; 0.661534124337; 0.292527808558; 0; 0.679916145202; -0.844160745716; -0.475535045021; 1.64309225417; -0.373440905696
000301.SZ; Jiangsu Wujiang China Eastern Silk Market Co Ltd; Shenzhen Stock Exchange; 7.672480485; 828.0968477; 2016-09-30; Both; +ve +ve; -2; 0.274342324937; 0.0893518328225; 0.0426740512827; -0.163936099507; -0.0184576536723; 0; 0.227228411418; -0.0104504692494; 0.0101352865125; -0.556332679444; -0.144276890327
000333.SZ; Midea Group Co Ltd; Shenzhen Stock Exchange; 76.25558035; 25351.48569; 2016-09-30; Both; +ve +ve; -2; 0.339919809984; -0.0221492742638; -0.0933641343472; -0.165294155875; -0.0853787152169; 0; 0.231965974986; 0.12188974498; 0.169088680961; 0.0938241132165; 0.147325041142
000338.SZ; Weichai Power Co Ltd; Shenzhen Stock Exchange; 32.70894491; 5736.987883; 2016-09-30; Income Growth; +ve; -; 0.137383979357; 0.237406817445; 0.0764234156224; -0.184863034644; -0.177830888731; -3; 5.19428791571; 0.650452843635; -0.262625280443; -0.398420037796; -0.892638423742
000400.SZ; XJ Electric Co Ltd; Shenzhen Stock Exchange; 34.71454788; 2512.678088; 2016-09-30; Both; +ve +ve; -1; 0.530031912143; 0.431161451746; 0.159290845005; 0.171816513925; -0.290226242839; 0; 0.505391255508; 0.137928952872; 2.39692395113; 0.183298917437; -0.678886434716
000401.SZ; Tangshan Jidong Cement Co Ltd; Shenzhen Stock Exchange; 17.87668769; 2129.999799; 2016-09-30; Both; +ve +ve; -3; 0.119472633943; 0.0600438910538; -0.0457797255167; -0.29608084802; -0.306945063536; 0; 1.59314253526; -1.1538625393; -0.342815760532; -80.5725152471; -5.09122969156
000402.SZ; Financial Street Holdings Co Ltd; Shenzhen Stock Exchange; 40.96874087; 4905.231552; 2016-09-30; Both; -ve -ve; 0; -0.101903813889; -0.487944805136; 2.37105288623; -0.355607542675; -0.50494432115; 0; -0.707545914539; -1.34837992247; -0.0221012670391; -0.471731702809; -0.267449623452
000403.SZ; Zhenxing Biopharmaceutical & Chemical Inc; Shenzhen Stock Exchange; 11.83041323; 1336.381422; 2016-09-30; Both; +ve +ve; 0; 0.13935778128; -0.181001729053; 0.480928096773; -0.359146014691; -0.129565950356; 0; 0.141504866819; -0.379619360254; 0.280350120696; 2.83232011084; -0.237371864601
000404.SZ; Huayi Compressor Co Ltd; Shenzhen Stock Exchange; 16.29478178; 952.2494312; 2016-09-30; Both; +ve -ve; 0; 0.105650634991; -0.0860468470526; -0.0362920925505; 0.20004241122; -0.00174796899679; 0; -0.0797132745234; -0.0894709758135; 0.301488507378; 0.378564552922; 1.9292706048
000407.SZ; Shandong Shengli Co Ltd; Shenzhen Stock Exchange; 8.388233139; 830.5256342; 2016-09-30; Both; +ve -ve; 0; 0.0795716429324; -0.253767461342; -0.141814298827; -0.430221672158; -0.350955405935; 0; -0.734174901733; -4.86830948684; 5.57133780706; 13.2955415232; -0.842011019508
000410.SZ; Shenyang Machine Tool Co Ltd; Shenzhen Stock Exchange; 29.86589328; 1653.540815; 2016-09-30; Income Growth; -ve; -; -0.12402144576; -0.0698019053451; 0.0977616669954; -0.178439446124; -0.185512999916; 0; -0.738702127647; -1.52444414609; 0.110693135895; -20.2130286814; -29.5949908934
000411.SZ; Zhejiang Int'l Group Co Ltd; Shenzhen Stock Exchange; 7.323555293; 701.094496; 2016-09-30; Revenue Growth; +ve; -2; 0.122067860443; 0.107557839809; 0.0918151121499; 0.0830046916729; 0.0894782848193; -; -0.0338985574649; 0.193732054928; 0.092483886401; 0.0272768377897; 0.0476173886276
000413.SZ; Dongxu Optoelectronic Technology Co Ltd; Shenzhen Stock Exchange; 291.8625434; 9618.770185; 2016-09-30; Revenue Growth; +ve; 0; 0.603113701653; 0.532284515355; 1.64117520671; 4.66959891363; 2.10104659138; -; -0.28205518148; -0.107220748143; 1.19717039004; 4.96303770925; 0.81112327459
000416.SZ; Minsheng Holdings Co Ltd; Shenzhen Stock Exchange; 0.714130234; 694.8467888; 2016-09-30; Both; +ve +ve; 0; 0.626336440483; 0.384953465738; 8.35396134128; -0.177842299451; -0.351826806619; -1; 1.30119050757; -0.434150232325; -1.92918766855; -0.3748507071; -3.46182921248
000417.SZ; Hefei Department Store Group Co Ltd; Shenzhen Stock Exchange; 10.75276458; 1006.205746; 2016-09-30; Revenue Growth; +ve; -2; 0.0558198482258; 0.00839005666876; -0.0171685965134; -0.0423584019654; -0.0161856415869; -; 0.103068113654; 0.318154093837; -0.115189552673; -0.420276972616; -0.328383035037
000419.SZ; Changsha Tongcheng Holdings Co Ltd; Shenzhen Stock Exchange; 8.330254427; 638.8112122; 2016-09-30; Revenue Growth; -ve; 0; -0.124294000014; -0.139172342479; -0.11204615279; -0.0983849992623; 0.00317500977658; -; -0.331573329067; -0.100236048713; -0.0935470342781; -0.870166271938; -0.1027988394
000420.SZ; Jilin Chemical Fibre Co Ltd; Shenzhen Stock Exchange; 17.21479671; 1194.297226; 2016-09-30; Both; +ve +ve; 0; 0.889104356833; 0.0797454241646; 0.408014008204; 0.431027111118; -0.0120494888567; 0; 4.05534227623; -0.888599615237; 1.06491269625; 1.07445210952; 1.13890026567
000422.SZ; Hubei Yihua Chemical Industry Co Ltd; Shenzhen Stock Exchange; 14.21330841; 918.7978268; 2016-09-30; Both; -ve -ve; 0; -0.111228611044; -0.112304153348; 0.0186786933659; 0.103257041432; 0.103201962074; 0; -0.73753433025; -0.817385510648; 0.286143407225; -0.879663593211; 1.60710695848
000425.SZ; XCMG Construction Machinery Co Ltd; Shenzhen Stock Exchange; 22.36334719; 3378.886364; 2016-09-30; Both; +ve +ve; -2; 0.114122392414; -0.0321979814309; -0.258792080861; -0.380792125934; -0.21383860282; 0; 7.95678574098; -0.710554707904; 1.02691099415; 1.09011602339; -0.961012453212
000426.SZ; Inner Mongolia Xingye Mining Co Ltd; Shenzhen Stock Exchange; 32.31925027; 1711.113644; 2016-09-30; Both; +ve +ve; -1; 0.465411518629; -0.39086372446; -0.682020083336; -0.448757050221; -0.570101977768; -2; 40.5295416209; 1.19255834765; -1.49329871708; -3.53269898237; -0.953230855574
000428.SZ; Huatian Hotel Group Co Ltd; Shenzhen Stock Exchange; 10.03756227; 1071.225229; 2016-09-30; Income Growth; -ve; -; -0.153385916398; 0.0602978104201; -0.130773256346; -0.170544046693; 0.00286203404694; 0; -0.496729553939; -1.31542267525; -0.182154144556; 0.906384363276; -1.75503220966
000430.SZ; Zhang Jia Jie Tourism Group Co Ltd; Shenzhen Stock Exchange; 7.009877625; 583.7753047; 2016-09-30; Income Growth; -ve; -; -0.187715612618; -0.136449601734; 0.352826086083; 0.256194956008; 0.468333239797; 0; -0.250854619949; -0.380146244872; 1.468205943; -2.75227003059; 0.819893947137
000488.SZ; Shandong Chenming Paper Holdings Ltd; Shenzhen Stock Exchange; 31.72284881; 2283.679367; 2016-09-30; Revenue Growth; +ve; 0; 0.152451854099; 0.0745688389504; 0.111131927423; 0.0562499754047; 0.0441368280532; -; 1.15836279505; 1.97936984548; 3.18288311641; 1.80414463075; 1.88584148154
000490.KS; Daedong Industrial Co Ltd; Korea Exchange - KSE; 1.019779273; 147.7825729; 2016-09-30; Income Growth; -ve; -; 0.0800080612814; 0.116716852454; -0.171276650135; -0.255433590192; -0.0540483479362; 0; -0.232922743988; -0.560280832603; -0.396119833237; 9.98409228104; -0.925948792016
000498.SZ; Shandong Hi-Speed Road&Bridge Co Ltd; Shenzhen Stock Exchange; 9.873092494; 1189.194953; 2016-09-30; Revenue Growth; +ve; -1; 0.336398035779; -0.151109989455; -0.191744477237; 0.362557171395; -0.0651043273075; -; 0.341441392984; 0.565555399696; -1.06350778268; 0.00823408992946; 0.763518942602
000501.SZ; Wuhan Department Store Group Co Ltd; Shenzhen Stock Exchange; 9.200142979; 1667.667587; 2016-09-30; Both; +ve +ve; -1; 0.0136688392988; -0.0344277010387; -0.0530940771361; -0.0214634200988; 0.0141806394071; -1; 0.624185426458; 0.490508412717; -0.0225467400363; 0.406177370978; 0.0159313452931
000502.SZ; Lvjing Holding Co Ltd; Shenzhen Stock Exchange; 9.80361558; 608.2622316; 2016-09-30; Both; +ve -ve; 0; 1.15368972883; -0.48053301464; -0.103382965067; -0.907423295376; 0.00186910647365; -1; -2.14944304974; -2.1838888911; -4.2895630053; -3.18221651173; 0.0797833039817
000503.SZ; Searainbow Holding Corp; Shenzhen Stock Exchange; 40.37952058; 6494.092805; 2016-09-30; Both; +ve +ve; 0; 0.265520654378; 0.0582807482022; 0.245914766347; 0.216911871017; -0.00482503208752; -1; 0.442732812128; -0.145817368643; -0.418935771463; 4.32474852342; -6.76169485704
000504.SZ; NanHua Bio medicine Co Ltd; Shenzhen Stock Exchange; 6.866634089; 703.8311039; 2016-09-30; Both; +ve -ve; 0; 0.816900697156; -0.210659243121; 0.403343117258; -0.323050372845; -0.0949063589484; 0; -0.0460420084482; -1.23182820937; -0.223129083831; 0.163696705949; 0.266866808092
000507.SZ; Zhuhai Port Co Ltd; Shenzhen Stock Exchange; 9.836758095; 713.6474784; 2016-09-30; Income Growth; +ve; -; -0.180536338383; -0.0454612744756; -0.200544830634; -0.308879081205; -0.0679748963394; 0; 4.51885997917; -0.305721171665; 2.30077609773; -0.402355409627; 3.62579167757
000509.SZ; Huasu Holdings Co Ltd; Shenzhen Stock Exchange; 19.47736186; 876.3736479; 2016-09-30; Both; -ve -ve; -1; -0.293508421315; -0.431652357712; -0.439200977071; 0.0249664851274; -0.530823674346; 0; -0.455964154286; -0.56674304762; 0.249990111559; 1.69970489692; -1.15983225809
000510.SZ; Sichuan Jinlu Group Co Ltd; Shenzhen Stock Exchange; 30.38456757; 720.3942372; 2016-09-30; Both; -ve +ve; 0; -0.105286350177; -0.223565532845; -0.13511668184; -0.262065691467; -0.198447019894; -1; 1.63356411296; 1.34825124498; 1.02659820624; 2.5733827468; 0.413787561355
000513.SZ; Livzon Pharmaceutical Group Inc; Shenzhen Stock Exchange; 21.73807789; 3212.15552; 2016-09-30; Income Growth; +ve; -; 0.0949657713401; 0.304778866762; 0.124075808836; 0.21749937374; 0.187451673772; 0; 0.330534783757; 0.131213267952; 0.259848662825; 0.372505751641; 0.167958160129
