Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Ichigo Inc,23371.OJ^J04,Japan,1463.349065,0,Financials,Capital Markets,,,,,,,,
Ichigo Inc,2337.T,Japan,1463.349065,15.21761141,Financials,Capital Markets,,,,,,,-23.08235218,-24.6701018
Miura Co Ltd,6005.T,Japan,2097.35951,3.920799824,Industrials,Machinery,-23.15033999,-5.266538215,-22.47912653,-18.16949153,2.639131935,32.4019291,8.043981478,6.991404009
OSG Corp,8122.T^L92,Japan,1974.511285,0.060432292,Industrials,Machinery,,,,,,,,
OSG Corp,6136.T,Japan,1974.511285,6.924893984,Industrials,Machinery,-18.34133334,-3.499999999,-28.88333333,-26.30397237,6.668972133,49.99152398,3.024787371,-0.520156046
Horiba Ltd,6856.T,Japan,2505.515831,13.19058354,Information Technology,"Electronic Equipment, Instruments & Components",-32.20183385,-12.0661157,-33.14049587,-23.96616541,-28.76155954,6.549459782,36.25178555,28.34549238
KK C&S,7437.T^H04,Japan,NULL,0,Consumer Staples,Food & Staples Retailing,6.404464961,2.22772277,2.168221626,-0.05820451,0.541827736,-1.591878437,,
TV Asahi Holdings Corp,9409.T,Japan,2006.516614,4.588428888,Consumer Discretionary,Media,,,,,-20.51282051,-20.51282051,2.587064679,-4.0483946
Hajime Construction Co Ltd,3268.T^J13,Japan,2046.644774,5.589958315,Consumer Discretionary,Household Durables,,,,,,,,
Takara Holdings Inc,2531.T,Japan,2332.566959,6.365822103,Consumer Staples,Beverages,62.49657773,-1.830985916,84.50704224,87.94835006,41.0187692,-23.56998005,23.9626556,15.57059961
Kandenko Co Ltd,1942.T,Japan,2039.446593,6.998633629,Industrials,Construction & Engineering,-27.86465009,1.063829788,-31.0283688,-31.75438597,8.0710549,56.68913873,12.33461998,3.709482648
Pilot Corp,7846.T,Japan,1899.355868,2.863987268,Industrials,Commercial Services & Supplies,,,,,,,-1.407787618,-4.721811566
World Co Ltd,3596.OS^K05,Japan,NULL,0,NULL,NULL,,,,,,,,
Matsui Securities Co Ltd,8628.T,Japan,2110.753604,8.517576905,Financials,Capital Markets,,,,,,,12.95579246,1.920594291
Matsui Securities Co Ltd,86281.T^E05,Japan,2110.753604,0,Financials,Capital Markets,,,,,,,,
Koei Tecmo Holdings Co Ltd,3635.T,Japan,2182.86403,6.770845006,Information Technology,Software,,,,,,,20.31293649,21.19342845
Rohto Pharmaceutical Co Ltd,4527.T,Japan,2198.417775,8.733732121,Health Care,Pharmaceuticals,-2.215752245,-0.49689441,-4.968944102,-4.494382024,88.1721909,98.01125971,15.5,26.92307693
Rohto Pharmaceutical Co Ltd,45271.OS^K05,Japan,2198.417775,0,Health Care,Pharmaceuticals,,,,,,,,
Iyo Bank Ltd,8385.T,Japan,2296.29978,12.6969888,Financials,Banks,-0.811657933,0.449101798,-5.98802395,-6.408345752,-6.01863726,-0.032563202,22.82608696,7.765667577
NS Solutions Corp,2327.T,Japan,2176.917113,8.409702946,Information Technology,IT Services,,,,,,,26.29062652,14.91680901
NS Solutions Corp,23271.T^H04,Japan,2176.917113,0,Information Technology,IT Services,,,,,,,,
Toyama Chemical Co Ltd,4518.T^H08,Japan,NULL,0,Health Care,Pharmaceuticals,3.609651214,-0.869565217,-3.913043479,-3.070175439,-9.724080274,-6.047685353,,
Aoyama Trading Co Ltd,8219.T,Japan,1976.761263,6.446127772,Consumer Discretionary,Specialty Retail,-55.01958569,-26.55367232,-57.62711864,-42.30769231,-76.35348399,-44.19422222,6.702412869,2.182284982
TIS Inc,3626.T,Japan,2211.060488,10.33602926,Information Technology,IT Services,,,,,,,21.23435477,17.6790951
Aica Kogyo Co Ltd,4206.T,Japan,1927.179338,4.413562192,Industrials,Building Products,13.77497039,0.735294118,21.32352941,20.43795621,-6.558014481,-22.98115133,6.923302777,7.457029746
Nissay Dowa General Insurance Co Ltd,8759.T^C10,Japan,NULL,0,Financials,Insurance,-16.82761951,-10.70336392,-15.90214067,-5.821917805,-20.90777402,-5.952153111,,
FamilyMart Co Ltd,3337.T^G12,Japan,1937.59606,0.236496109,Consumer Staples,Food & Staples Retailing,,,,,,,,
Sankyu Inc,1832.T^I90,Japan,2072.889117,0.65027381,Industrials,Road & Rail,,,,,,,,
Sankyu Inc,9065.T,Japan,2072.889117,5.448345347,Industrials,Road & Rail,3.72695E-09,-14.63414634,0.813008133,18.0952381,-26.01626016,-26.61290322,16.22950819,8.079268288
Japan Logistics Fund Inc,8967.T,Japan,1877.091366,3.725378861,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,6.802231028,7.085776773
Obic Business Consultants Co Ltd,4733.T,Japan,1982.685914,1.745165075,Information Technology,Software,45.31731602,-2.380952379,35.71428572,39.02439025,-77.22843689,-83.2209535,14.87139918,13.10414688
Yamato Kogyo Co Ltd,5444.T,Japan,1691.598314,5.858160331,Materials,Metals & Mining,-24.79784367,9.622641506,-24.52830189,-31.15318417,-28.11216498,-4.748618591,-1.690799022,-15.05609825
Isetan Mitsukoshi Ltd,2779.T^C08,Japan,NULL,0,NULL,NULL,,,,,,,,
So-net Corp,67585.T^K05,Japan,1923.923106,2.321883418,Information Technology,Internet Software & Services,,,,,,,,
So-net Corp,3789.T^L12,Japan,1923.923106,0.90317688,Information Technology,Internet Software & Services,,,,,,,,
Ariake Japan Co Ltd,2815.T,Japan,2073.892362,5.18330572,Consumer Staples,Food Products,-1.515810288,14.78260869,-5.913043482,-18.03030303,36.57674024,45.16012133,19.69439728,22.39583333
H.I.S. Co Ltd,9603.T,Japan,1633.04908,16.54355634,Consumer Discretionary,"Hotels, Restaurants & Leisure",73.91105981,51.5510664,87.07861148,23.44262295,-48.85659621,-72.66207859,-7.32217573,-15.88607595
H.I.S. Co Ltd,96031.T^L04,Japan,1633.04908,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Toyo Tire & Rubber Co Ltd,5105.T,Japan,2230.451599,26.59664727,Consumer Discretionary,Auto Components,-17.46031745,-17.98941799,-23.28042327,-6.451612898,-30.68783068,-9.655172412,24.30669583,40.06388262
Hokuhoku Financial Group Inc,8377.T,Japan,2073.749435,6.595541539,Financials,Banks,,,,,,,14.67889909,-7.161803711
Mitsubishi Shokuhin Co Ltd,7451.T,Japan,1857.951868,0.992193756,Consumer Staples,Food & Staples Retailing,18.64503982,48.80382775,19.60378761,-19.6231781,10.64560529,-7.489881803,5.007363769,8.194233685
Toyoda Machine Works Ltd,6206.T^L05,Japan,NULL,0,NULL,NULL,4.092858599,-4.452466909,-5.054151629,-0.629722925,-25.01047828,-21.01864062,,
Hitachi Solutions Ltd,9694.T^A10,Japan,NULL,0,Information Technology,Software,56.64540104,68.61042184,77.41935485,5.224429733,3.210814571,-41.82663179,,
NOF Corp,4403.T,Japan,1955.93595,7.742549675,Materials,Chemicals,5.483276644,5.952380952,7.539682539,1.49812734,-4.954924768,-11.61860163,20.8854668,18.49056604
Nisshinbo Holdings Inc,3105.T,Japan,1825.983964,6.1282758,Industrials,Industrial Conglomerates,-13.1369088,-7.375643225,-11.66380789,-4.629629627,-9.600229946,2.336050369,4.591368231,3.170289856
Cyberdyne Inc,7779.T,Japan,1939.590103,9.62032637,Health Care,Health Care Equipment & Supplies,,,,,,,13.30935252,5.704697989
H2O Retailing Corp,8242.T,Japan,2120.554443,5.973056031,Consumer Discretionary,Multiline Retail,-3.357344193,-12.25806452,-30,-20.22058824,-16.45657621,19.34774827,24.52208306,9.507246379
Hulic Reit Inc,3295.T,Japan,1677.172061,3.942018993,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,1.043464407,-0.392910701
Daikyo Inc,8840.T,Japan,1754.702008,3.819054729,Real Estate,Real Estate Management & Development,-26.08695652,0.66889632,-19.73244147,-20.26578073,-43.14381271,-29.16666667,5.936073055,-4.526748974
Nishi-Nippon Railroad Co Ltd,9031.T,Japan,1675.721672,3.580816236,Industrials,Road & Rail,-7.216949156,-8.51907E-10,-16.6101695,-16.61016949,-4.679080247,14.30760703,-1.874999999,-7.827788649
Industrial & Infrastructure Fund Investment Corp,3249.T,Japan,1752.037012,5.898992277,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-7.065631744,-4.768774735
Citizen Watch Co Ltd,7762.T,Japan,2122.670715,13.51600786,Information Technology,"Electronic Equipment, Instruments & Components",10.21353684,-20.15209125,3.041825095,29.04761905,6.557077652,3.411481263,26.32478633,3.792134833
Daido Steel Co Ltd,5471.T,Japan,2419.231214,10.74725888,Materials,Metals & Mining,3.815668201,2.150537632,-6.989247313,-8.94736842,59.85688223,71.8692491,41.74393918,31.6405976
Ibiden Co Ltd,4062.T,Japan,2475.447787,15.19487052,Information Technology,"Electronic Equipment, Instruments & Components",-18.61186303,-4.209884076,-14.76510067,-11.01910828,16.58609251,36.78210853,43.55747543,26.03488466
Japan Excellent Inc,8987.T,Japan,1527.784901,4.185409307,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-7.310496848,-5.530541951
Ushio Inc,6925.T,Japan,1752.714152,4.836394926,Industrials,Electrical Equipment,69.42417582,9.538461538,74.61538461,59.41011236,44.28131867,-17.37193204,4.166666666,-2.029391183
Invincible Investment Corp,8963.T,Japan,1478.142068,8.388889049,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-14.92880941,-23.65785331
Diamond City Co Ltd,8853.OS^F07,Japan,NULL,0,NULL,NULL,,,,,,,,
Diamond City Co Ltd,88531.T^J04,Japan,NULL,0,NULL,NULL,,,,,,,,
Nippon Paper Group Inc,3893.T^C13,Japan,1805.207835,18.74413024,Materials,Paper & Forest Products,,,,,,,,
Rengo Co Ltd,3941.T,Japan,1638.050422,8.935952658,Materials,Containers & Packaging,1.636421409,-0.51546392,0.171821303,0.690846286,-26.75005153,-26.87569467,3.058103975,1.659125187
Daio Paper Corp,3880.T,Japan,1892.135149,2.956827603,Materials,Paper & Forest Products,-1.199171807,3.580562661,-19.30946291,-22.09876543,15.64167233,43.31503607,15.72481572,13.31194868
GS Yuasa Corp,6674.T,Japan,1913.427351,7.754070849,Industrials,Electrical Equipment,,,,,,,15.95505618,8.860759496
Topcon Corp,7732.T,Japan,1906.257072,10.03756856,Information Technology,"Electronic Equipment, Instruments & Components",2.937511124,1.463414634,7.560975608,6.009615384,-22.83452188,-28.25885254,17.67352498,15.81007327
NTN Corp,6472.T,Japan,2706.956154,26.24868879,Industrials,Machinery,-18.10365532,7.32984293,-32.19895288,-36.82926829,-5.517328422,39.35282063,57.93871865,25.16556291
TS Tech Co Ltd,7313.T,Japan,1782.157267,5.742240302,Consumer Discretionary,Auto Components,,,,,,,6.245771995,-2.253889765
Tokai Rika Co Ltd,6995.T,Japan,1749.83384,8.466343897,Consumer Discretionary,Auto Components,1.307482991,6.12244898,7.142857144,0.961538462,-17.47266322,-22.97448567,5.704086525,-7.64849835
Capcom Co Ltd,9697.T,Japan,1459.756824,16.5953897,Information Technology,Software,,,,,-5.542168673,-5.542168673,-6.430849757,-2.840666534
Arnest One Corp,88951.T^E04,Japan,1751.25729,0,Consumer Discretionary,Household Durables,,,,,,,,
Arnest One Corp,8895.T^J13,Japan,1751.25729,16.74018853,Consumer Discretionary,Household Durables,,,,,,,,
Nihon Parkerizing Co Ltd,4095.T,Japan,1701.399389,1.787613978,Materials,Chemicals,-3.25311943,3.235294117,-3.823529412,-6.837606837,-0.283443873,3.680822884,8.409090906,7.593984962
Colopl Inc,3668.T,Japan,1174.949529,10.58347877,Information Technology,Software,,,,,,,-25.05462491,5.864197533
Maeda Road Construction Co Ltd,1883.T,Japan,1734.094113,5.94010814,Industrials,Construction & Engineering,-20.17067816,-10.89108911,-28.71287129,-20,-21.01992626,10.79149233,5.767250256,2.23992036
San-A Co Ltd,2659.T,Japan,1453.841888,4.329626071,Consumer Staples,Food & Staples Retailing,,,,,,,-8.476203353,-6.978541225
Starbucks Coffee Japan Ltd,2712.T^C15,Japan,1754.852575,0.842477657,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Kyowa Exeo Corp,1951.T,Japan,1778.858725,5.145570893,Industrials,Construction & Engineering,-17.89553752,2.941176475,-28.70182556,-30.73891626,21.30471335,70.13719397,7.466496493,1.629450817
Toda Corp,1860.T,Japan,1990.387121,4.429702673,Industrials,Construction & Engineering,-30.90277308,-19.2513369,-41.53297683,-27.59381898,-4.649473143,63.08428527,22.41992883,9.033280507
Neomax Co Ltd,6975.OS^C07,Japan,NULL,0,Industrials,Electrical Equipment,,,,,,,,
Nishi-Nippon City Bank Ltd,8327.T^I16,Japan,1721.507157,6.642736215,Financials,Banks,-10.81081081,3.80313199,-19.91051454,-22.84482759,-2.609069744,21.60264197,,
Nishi-Nippon Financial Holdings Inc,7189.T,Japan,1710.140466,3.13636639,Financials,Banks,,,,,,,6.412825655,-3.891402712
Fuji Oil Holdings Inc,2607.T,Japan,2051.634518,7.222054897,Consumer Staples,Food Products,-11.03340097,-4.651162792,-20,-16.09756098,17.88230059,47.35287574,29.48463826,23.72159091
Life Corp,8194.T,Japan,1420.019012,0.887315871,Consumer Staples,Food & Staples Retailing,4.970972426,14.90566038,11.6509434,-2.832512316,23.4464647,10.56464096,-8.277126658,-7.993593819
Fujikura Ltd,5803.T,Japan,2220.368362,15.63418324,Industrials,Electrical Equipment,-18.67729698,-14.14944356,-20.0317965,-6.851851847,37.14863765,71.50396238,36.98854338,32.22748816
Wacoal Holdings Corp,3591.T,Japan,1815.20538,3.842351249,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-20.95837063,-16.02506714,-24.08236347,-9.594882725,-13.20919128,14.32232705,15.35947713,4.053058219
Sumitomo Osaka Cement Co Ltd,5232.T,Japan,1811.50518,11.46446306,Materials,Construction Materials,101.6900585,-24.7368421,125.2631579,199.3006993,104.3913679,-9.265514252,22.8426396,19.8019802
Namco Ltd,9752.T^I05,Japan,NULL,0,NULL,NULL,2.029790659,30.43478261,56.28019323,19.81481481,-48.85598321,-67.27415309,,
Namco Ltd,97521.T^K04,Japan,NULL,0,NULL,NULL,,,,,,,,
Maeda Corp,1824.T,Japan,1821.057381,6.488156043,Industrials,Construction & Engineering,-12.25956416,-4.285714285,-21.14285714,-17.6119403,15.71138015,46.73544584,8.342133053,-3.207547166
77 Bank Ltd,8341.T,Japan,1656.418451,5.142195315,Financials,Banks,-38.16765992,2.100840336,-32.10084034,-33.49794239,-44.89476587,-18.84253884,3.879310345,-12.68115942
Penta-Ocean Construction Co Ltd,1893.T,Japan,1446.353853,9.462010066,Industrials,Construction & Engineering,-19.76027397,-8.333333333,-25,-18.18181818,-24.84589041,0.205479443,-8.441558435,0.177619899
Kagoshima Bank Ltd,8390.T^I15,Japan,1693.00328,6.368550874,Financials,Banks,-10.8614536,3.478260867,-6.521739133,-9.663865547,-4.023361457,2.672683095,,
Premier Investment Corp,8956.T,Japan,1415.831619,4.471010724,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-10.05251313,-9.849624062
Higo Bank Ltd,8394.T^I15,Japan,1690.227474,11.91207127,Financials,Banks,3.14918575,6.026785716,-8.258928568,-13.47368421,-5.412246612,3.102952595,,
Lintec Corp,7966.T,Japan,1684.646687,3.077650272,Materials,Chemicals,-27.6567647,-10,-30.51470588,-22.79411764,-23.88728097,9.537881345,6.649282925,1.488833751
Takara Bio Inc,4974.T,Japan,1655.134177,5.180919152,Health Care,Biotechnology,,,,,,,6.310679609,5.578512395
Nomura Real Estate Office Fund Inc,8959.T^I15,Japan,1678.110983,12.42273554,NULL,NULL,,,,,,,,
Toyota Auto Body Co Ltd,7221.T^L11,Japan,NULL,1.756260315,Consumer Discretionary,Auto Components,-23.73854779,-20.48543689,-27.66990291,-9.035409033,-1.30239299,36.45440969,,
Hokkaido Electric Power Co Inc,9509.T,Japan,1561.65298,6.732614036,Utilities,Electric Utilities,-14.28237759,-2.399999997,-12.33333333,-10.17759563,0.537043804,14.68103856,3.66497416,-1.955416006
Yaoko Co Ltd,8279.T,Japan,1549.890424,1.671239557,Consumer Staples,Food & Staples Retailing,-21.63981545,-6.388888889,-23.33333333,-18.10089021,-36.11655887,-16.67377243,0.934579442,-1.70648464
Kokuyo Co Ltd,7984.T,Japan,1671.470335,3.603907976,Industrials,Commercial Services & Supplies,-28.42873608,-6.421052635,-38.73684211,-34.53318335,-9.590564099,47.57553971,10.61342142,9.455165697
Trusco Nakayama Corp,9830.T,Japan,1506.251712,3.843760774,Industrials,Trading Companies & Distributors,-9.402343751,-8.066666666,-16,-8.629441625,-12.25093718,4.463170025,2.815214449,0.59763139
Mitsubishi Pencil Co Ltd,7976.T,Japan,1781.087082,2.122886414,Industrials,Commercial Services & Supplies,-4.113566283,1.620947632,-10.65699745,-12.08210056,-6.175377659,5.016195637,17.88463173,4.039121299
Japan Steel Works Ltd,5631.T,Japan,1191.026462,5.660435094,Industrials,Machinery,-2.54237288,5.932203391,-16.10169491,-20.8,-22.0338983,-7.070707066,-12.22385862,-12.82301317
GMO Payment Gateway Inc,37691.T^K05,Japan,1665.493589,0,Information Technology,IT Services,,,,,,,,
GMO Payment Gateway Inc,3769.T,Japan,1665.493589,15.92685571,Information Technology,IT Services,,,,,,,4.821802938,7.066381159
SKY Perfect JSAT Holdings Inc,9412.T,Japan,1578.880039,3.600859274,Consumer Discretionary,Media,,,,,,,3.651115621,-6.751824816
Itoham Foods Inc,2284.T^C16,Japan,1629.810916,3.15277334,Consumer Staples,Food Products,-4.533373605,5.411255413,-6.27705628,-11.08829569,-14.23437028,-8.490251891,,
Kyorin Holdings Inc,4569.T,Japan,1567.092876,3.629626266,Health Care,Pharmaceuticals,,,,,,,2.415458938,-2.222222222
Leopalace21 Corp,8848.T,Japan,1419.589327,14.96523022,Real Estate,Real Estate Management & Development,11.42857143,28.57142857,14.28571429,-11.11111111,-33.71428572,-42,2.599653382,-4.051863856
Tokyo Ohka Kogyo Co Ltd,4186.T,Japan,1459.795571,9.000316156,Materials,Chemicals,-5.670459016,-2.892561984,-7.231404958,-4.468085105,-26.29167353,-20.54603561,-2.035278148,-7.317073165
Mochida Pharmaceutical Co Ltd,4534.T,Japan,1545.108939,2.11004448,Health Care,Pharmaceuticals,-5.088690476,-1.934523809,-12.94642857,-11.22913505,5.812734532,21.54898736,6.194690266,5.527638192
Aeon Reit Investment Corp,3292.T,Japan,1788.018226,4.911600466,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-1.210231684,1.685885303
Sk Kaken Co Ltd,4628.T,Japan,1489.672563,0.106194863,Materials,Chemicals,19.47368421,-10.52631579,-5.789473684,5.294117649,9.473684215,16.20111732,-6.074E-11,-2.483900644
Nagase & Co Ltd,8012.T,Japan,1844.924059,2.809000698,Industrials,Trading Companies & Distributors,-16.23700623,-11.85031185,-18.91891892,-8.018867919,-9.87525987,11.15384616,22.25586677,11.99722608
Nissan Shatai Co Ltd,7222.T,Japan,1477.514536,1.025537017,Consumer Discretionary,Automobiles,-43.47826087,-24.7826087,-50.43478261,-34.10404624,-38.69565218,23.68421053,0.095510982,-8.471615721
Kusuri No Aoki Co Ltd,3398.T,Japan,1357.963834,4.02153973,Consumer Staples,Food & Staples Retailing,,,,,,,-5.824974925,2.120890777
Fukuyama Transporting Co Ltd,9075.T,Japan,1695.163011,2.041897091,Industrials,Road & Rail,17.94698276,37.06896552,20,-12.45283019,-14.93015991,-29.10846659,15.8974359,7.278481017
Bic Camera Inc,3048.T,Japan,1814.479964,7.968150702,Consumer Discretionary,Specialty Retail,,,,,,,23.37724334,8.692342178
Nippon Suisan Kaisha Ltd,1332.T,Japan,1504.304302,12.87737715,Consumer Staples,Food Products,-16.84815184,-11.36363636,-20.45454545,-10.25641025,-16.39901534,5.098380706,7.831325301,4.678362573
JAFCO Co Ltd,8595.T,Japan,1719.07571,9.730715658,Financials,Capital Markets,144.6808511,75.53191489,189.3617021,64.84848485,11.70212767,-61.39705882,18.40845859,1.198781996
Kirin Beverage Co Ltd,2595.T^H06,Japan,NULL,0,NULL,NULL,47.48038943,-9.55414013,17.72838028,30.1644768,45.14856855,23.29106049,,
Aeon Delight Co Ltd,9787.T,Japan,1651.365123,2.324097435,Industrials,Commercial Services & Supplies,-34.26686595,-11.64383562,-30.87998522,-21.77114606,-45.39518833,-21,14.02768026,8.606395937
Sanrio Co Ltd,8136.T,Japan,1626.701499,7.238024279,Consumer Discretionary,Specialty Retail,-29.20528267,-1.01214575,-18.01619433,-17.17791411,-57.95842357,-48.71965739,11.92307693,0.394282901
PALTAC Corp,8283.T,Japan,1874.75088,5.339063188,Consumer Discretionary,Distributors,,,,,,,28.41530054,28.26510721
Toho Holdings Co Ltd,8129.T,Japan,1698.321023,4.897532658,Health Care,Health Care Providers & Services,-18.60465116,-7.674418604,-18.13953488,-11.33501259,-15.11627906,3.693181818,20.45793927,9.058134293
York Benimaru Co Ltd,8188.T^H06,Japan,NULL,0,Consumer Staples,Food & Staples Retailing,-28.89897676,-6.297229218,-50.73714818,-47.42647266,-36.51694353,28.86597939,,
Toshiba Plant Systems & Services Corp,1983.T,Japan,1587.482632,8.029859348,Industrials,Construction & Engineering,-21.80011689,-16.27118644,-30.84745763,-17.40890688,-23.20280538,11.05476673,9.546827796,2.836074872
Shochiku Co Ltd,9601.T,Japan,1588.363424,4.254592447,Consumer Discretionary,Media,20.12847966,-1.284796573,19.27194861,20.82429501,5.139186296,-11.8491921,8.595465864,2.402471426
Dip Corp,2379.T,Japan,1369.192146,13.53295795,Information Technology,Internet Software & Services,,,,,,,-4.072211573,6.449431032
Dip Corp,23791.T^J04,Japan,1369.192146,0,Information Technology,Internet Software & Services,,,,,,,,
Aplus Financial Co Ltd,8589.T,Japan,1475.968837,0.454955773,Financials,Consumer Finance,-14.85714286,-2.285714287,-22.28571429,-20.46783626,-49.14285714,-34.55882353,3.846153851,-2.7027027
Fuyo General Lease Co Ltd,8424.T,Japan,1412.145719,2.546488369,Financials,Diversified Financial Services,,,,,,,4.838709675,-3.525046382
Maruha Nichiro Corp,1333.T,Japan,1503.741221,9.459192418,Consumer Staples,Food Products,,,,,,,10.01727115,10.13139695
Ulvac Inc,6728.T,Japan,2314.458493,28.0914558,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,61.91950465,50.07173601
Tsubakimoto Chain Co,6371.T,Japan,1680.152628,4.94765417,Industrials,Machinery,-1.574675328,13.86363636,-7.954545457,-19.16167665,-20.64458198,-13.78670634,25.03192848,6.644880176
Adeka Corp,4401.T,Japan,1528.796038,3.629359034,Materials,Chemicals,41.61154751,-1.565217391,38.95652174,41.16607774,36.45116605,-1.802978131,9.813084113,4.37817259
North Pacific Bank Ltd,8524.T,Japan,1520.67225,5.460679248,Financials,Banks,,,,,,,7.868020301,-7.205240178
Seiyu GK,8268.T^D08,Japan,NULL,0,NULL,NULL,-34.20427554,7.125890736,-47.74346793,-51.2195122,-28.02850357,37.72727272,,
Simplex Investment Advisors Inc,89421.T^I05,Japan,NULL,0.064494248,NULL,NULL,,,,,,,,
Simplex Investment Advisors Inc,8942.T^C08,Japan,NULL,0,NULL,NULL,,,,,,,,
Iwatani Corp,8088.T,Japan,1480.739024,3.618615775,Industrials,Trading Companies & Distributors,-8.566001899,-20,-23.84615385,-4.807692306,-11.71889839,15.92467889,8.415841579,6.310679608
GMO Internet Inc,9449.T,Japan,1375.368131,10.39124513,Information Technology,Internet Software & Services,305,305,470,40.74074075,-82.71313131,-96.96721602,-7.310323466,-13.75045034
GMO Internet Inc,94491.T^H04,Japan,1375.368131,0,Information Technology,Internet Software & Services,,,,,,,,
Culture Convenience Club Co Ltd,4756.T^G11,Japan,NULL,0.382369261,Consumer Discretionary,Specialty Retail,,,,,-63.33912023,-63.33912023,,
Culture Convenience Club Co Ltd,47561.T^F03,Japan,NULL,0,Consumer Discretionary,Specialty Retail,,,,,,,,
Nissin Healthcare Food Service Co Ltd,4315L.OS^L10,Japan,NULL,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Awa Bank Ltd,8388.T,Japan,1492.721241,1.87910876,Financials,Banks,-6.644230762,-5.272727271,-8.545454541,-3.454894431,-7.833543186,0.7784319,9.037037034,7.288629735
Tokuyama Corp,4043.T,Japan,1721.239666,31.25074946,Materials,Chemicals,24.05617638,1.860465116,-8.139534884,-9.817351598,5.943103678,15.3304673,23.0941704,21.72949002
Toyobo Co Ltd,3101.T,Japan,1572.905233,5.672002074,Materials,Chemicals,0.402967646,-2.515723269,-8.805031449,-6.451612907,47.04176552,61.23890151,16.56804734,14.53488372
Aiful Corp,8515.T,Japan,1459.984127,19.59137869,Financials,Consumer Finance,-8.365430434,-19.87179487,-6.143162393,17.13333334,-24.84645352,-19.92746784,6.666666671,-4.27350427
Aiful Corp,85151.T^E05,Japan,1459.984127,0,Financials,Consumer Finance,,,,,,,,
Daishi Bank Ltd,8324.T,Japan,1387.745916,2.074093927,Financials,Banks,-3.477950506,2.403846156,-8.653846153,-10.79812207,-7.477318047,1.287988663,0.224215244,-8.775510204
Ship Healthcare Holdings Inc,33601.T^H05,Japan,1366.014488,0,Health Care,Health Care Providers & Services,,,,,,,,
Ship Healthcare Holdings Inc,3360.T,Japan,1366.014488,4.357953953,Health Care,Health Care Providers & Services,,,,,,,2.918956047,-0.925619832
Joyful Honda Co Ltd,3191.T,Japan,1707.625995,2.058131561,Consumer Discretionary,Specialty Retail,,,,,,,38.51351351,17.8913738
Nisshin Steel Co Ltd,5413.T,Japan,1341.409694,9.127413876,Materials,Metals & Mining,,,,,,,0.858964175,-6.137433752
Cedyna Financial Corp,8258.T^D11,Japan,NULL,0.937776269,Financials,Consumer Finance,-17.11899791,-18.99791232,-19.20668058,-0.257731958,-44.88517745,-31.78294573,,
Arcs Co Ltd,9948.T,Japan,1213.974881,3.562423875,Consumer Staples,Food & Staples Retailing,-36.08572288,-7.894736839,-29.42798568,-23.37895589,-68.93055974,-55.97484277,-7.350696187,-6.344029322
Nippon Gas Co Ltd,8174.T,Japan,1395.496168,5.205538576,Energy,"Oil, Gas & Consumable Fuels",-3.718636364,-6.666666667,-6.833333335,-0.17857143,3.527293142,11.12052931,5.967471862,-2.233349178
Nikkon Holdings Co Ltd,9072.T,Japan,1426.227815,1.789145716,Industrials,Road & Rail,-23.23873122,-8.125000003,-32.25,-26.2585034,-7.682670531,36.26174092,7.468879669,-2.058823526
Toagosei Co Ltd,4045.T,Japan,1549.207885,2.805914922,Materials,Chemicals,-6.397142858,-9.000000001,-2.777142858,6.838304553,4.297971017,7.277212461,17.65729585,17.34437751
Toyo Ink SC Holdings Co Ltd,4634.T,Japan,1489.3175,1.53447308,Materials,Chemicals,-14.50099842,3.361344538,-19.74789916,-22.35772358,44.32523771,79.839825,10.93117408,5.791505789
Amano Corp,6436.T,Japan,1635.843567,8.160803332,Information Technology,"Electronic Equipment, Instruments & Components",0.720075903,-6.470588235,-19.29411765,-13.71069182,3.741447345,28.54260968,24.70180371,19.68648787
UD Trucks Corp,7210.T^G07,Japan,NULL,0,NULL,NULL,-44.31137725,-35.92814371,-43.71257485,-12.14953271,-43.11377246,1.063829783,,
Okuma Corp,6103.T,Japan,1765.994114,20.79877436,Industrials,Machinery,-18.22,-30,-29.8,0.285714282,-27.28428571,3.583638596,32.84037689,13.47850729
Create SD Holdings Co Ltd,3148.T,Japan,1568.484151,1.769253545,Consumer Staples,Food & Staples Retailing,,,,,,,21.88273588,8.360927155
Colowide Co Ltd,76161.T^E05,Japan,1235.271183,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
